date,party,title,url,text,words
,NZ First,Shane Jones: New Zealand is at a pivotal point in our economic journey,https://www.nzfirst.nz/shane_jones_nz_is_at_a_pivotal_point_in_our_economic_journey,"New Zealand is at a pivotal point in our economic journey. We are still struggling with the fiscal overhang from the Covid spend up.  Our infrastructure deficit remains.  Our ability to deliver projects rapidly is work in progress. We need momentum, less red tape and trade-offs. Northland will grow with significant investment. A new highway over the Brynderwyns, rail link to Marsden Point, a dry dock facility, extending the 4-lane highway, upgrading our energy transmission and boosting investment at Marsden Point are all on the cards. The developments will be delivered through the Fast Track legislation. Climate change hysterics should be ignored. We cannot - and will not - close down our economy due to unrealistic UN demands. Our exports have declined as a percentage of GDP. The imposition of USA tariffs makes our job harder. The cost of electricity can be reduced by changing the rules in the market and boosting investment in new generation. This will mean more coal and gas in addition to renewables.  The virtue signalling rejection of fossil fuels is drawing to a close.  Our electricity system cannot function without coal. Our children need to see optimism and dynamism in our leadership. This applies to civic politics as well as parliamentary representation. We cannot afford to have our future hijacked by green mania.  Mining, farming, fisheries are all areas we can expand to create more jobs and revenue. New Zealand First is a champion for nationhood building, respect for service and security for all Kiwis. Our contribution to the government is evident but we must do more. We will ensure that the excesses of wokeism, green neurosis and Treaty overreach are addressed.",277
,NZ First,New Zealanders deserve accountability - Why wont they front up?,https://www.nzfirst.nz/kiwis_deserve_accountability_why_wont_they_front_up,"New Zealanders deserve accountability - Why wont they front up? Jacinda Ardern, Chris Hipkins, Grant Roberston, and Ayesha Verrall have all colluded and decided to decline to give evidence at the COVID-19 Royal Commission public hearings. The ‘Podium of Truth’ has become the ‘Podium of Evasion’. These former ministers do not want to sit in a public hearing and answer the hard questions that every New Zealander deserves to know. If ever there was a definition for “a different kind of ‘abuse of’ power” this is it. New Zealand First demanded a second inquiry to ensure there was public accountability for the decisions made during the pandemic. These former Labour ministers are undermining the entire action and purpose of the inquiry to avoid public scrutiny. The Royal Commission has stated today that “the COVID-19 pandemic was a significant event that affected every New Zealander…we remain of the view that the public being able to see former ministers questioned about those decisions at a public hearing of a Royal Commission of Inquiry would significantly enhance public confidence in our process.” Those former Labour Ministers have shown they care nothing about public confidence, and worse, are treating the entire public with distain and contempt. The Royal Commission has stated that the refusal of former ministers, in this case, to attend the public hearing is a refusal to answer questions in a public hearing. Those former ministers were at the heart of decisions that affected hundreds of thousands of New Zealanders. Cost livelihoods, careers, businesses, connection with families, and had a disastrous effect on the economy and future of our country – yet they refuse to be held to account. The public deserve an answer about why they are refusing to be held publicly to account.",293
,NZ First,"Unlocking Northland, geothermal energy & fisheries reform",https://www.nzfirst.nz/unlocking_northland_geothermal_energy_fisheries_reform,"Northland – an economic powerhouse Northland is set to unlock its full economic potential with several transformative infrastructure and industrial developments underway. Winston Peters and Shane Jones were in Northland this week for the latest announcements. “The burgeoning energy, export and economic powerhouse of Marsden Point means New Zealand will prosper with much-needed jobs, trade, manufacturing and economic development” – Winston Peters During the last election campaign, New Zealand First made a concrete commitment to champion Northland’s development—specifically backing regional infrastructure like the Marsden Point projects and rail linkage as central to the party’s regional growth agenda. And there is plenty to celebrate in Northland. “While this on its own is great news for New Zealand’s fuel resilience, other initiatives are being undertaken here such as the potential development of sustainable aviation fuel (SAF), the upcoming construction of a bitumen import terminal, diesel peaker and biorefinery make Marsden Point a world-class proposition” – Shane Jones After securing a commitment to amend the Marine and Coastal Area Act in our coalition agreement , it has been confirmed this week that we are progressing this legislation forward . New Zealand First wants to ensure that the legislation reflects the original intent of parliament; evidence-based, high-threshold tests for customary rights and allowing greater access for Kiwis to our country’s coastlines. Winston Peters continues to lead the charge on sensible immigration policy, interviewed recently by the Herald . The Minister for Rail was on site this week for a test run on the new Auckland City Rail Link, which has been a long time coming. New Zealand First has consistently advocated for fit-for-purpose rail infrastructure and we welcome this development. “Our country’s name is New Zealand and should not change unless the people of our country decide to change it.” – Winston Peters New Zealand First knows what our country’s name and our country’s flag means to Kiwis, and we will not stop fighting to protect them. If you missed our latest Member’s Bill announcement to enshrine our country’s name into law, go to our website to check it out. This draft legislation came as a result of continued attacks on our country’s name in the house , quickly called out by Winston Peters. Make sure you watch Winston’s recent interview on Te Ao with Moana to hear from our Party Leader directly. Or on The Platform earlier in the week discussing the importance of defending the name of our country. Hitting the gas on Geothermal energy Shane has announced the Government’s plans to double the production of geothermal energy by 2040. We know that geothermal energy is a key feature to ensure that New Zealand has affordable energy, in addition to other sources. We must continue to develop long term energy resilience in New Zealand and Shane Jones remains a heavyweight champion for energy. Listen to more ",474
,NZ First,Shane Jones: We have our own NZ coal,https://www.nzfirst.nz/shane_jones_we_have_our_own_nz_coal,"The power companies known as Gentailers have agreed to underwrite the purchase of coal from Indonesia. Apparently they hope this will stop our government from regulating their sector. Sadly this move will not improve power affordability. We have our own NZ coal. If geopolitical matters worsen, imports could disappear. This would have disastrous consequences for our society. It is tragedy we do not have the most affordable energy in the OECD. Renewable energy has not reduced energy costs in NZ. Fossil fuels will be required to power our economy as a backup for decades. New Zealand First believes we must be self sufficient and use our own resources - not inferior foreign alternatives. The Labour/Greens duology has created a ‘rats nest’ of energy hardship. Jacinda, the political exile, cancelled our oil/gas sector sans alternative. Megan Woods refused to save the Refinery because they did not believe it was nationally strategic. Labour’s energy legacy is energy poverty. Manufacturing is threatened, jobs are on the line. The rules and regulations for our system of electricity are no longer fit for purpose. We are experiencing an era of de-powering our economy as profits soar for the Gentailers. Any suggestions that these companies should be sold to solve our energy woes is risible!",209
,NZ First,NZ First Bill Legislates “New Zealand” As Official Name of Country in Law,https://www.nzfirst.nz/nzf_bill_legislating_nzs_name,"New Zealand First has today introduced a Member’s Bill that seeks to state in law that “New Zealand” is the official geographic name of our country. “Over the past few years, we have had a bunch of unelected bureaucrats, officials, government departments, and politicians trying to change our country’s name by stealth - with no permission or consent from the people” says Rt Hon Winston Peters Leader of New Zealand First. The “New Zealand (Name of State) Bill” confirms that ‘New Zealand’ is our country’s official name, and it is only parliament and the people, not bureaucrats, government departments, or officials, that have the authority to make decisions about the name of the country. “The vast majority of New Zealanders are shocked at this insidious creep of misguided and misinformed cultural history of the name ‘Aotearoa’.” “Any true historian or cultural expert would know that it was never the original Māori name for New Zealand – and we should not allow it to be misused for cultural virtue signalling.” “Colonialist William Pember Reeves incorrectly used ‘Aotearoa’ in the late nineteenth century, now the cultural hand-wringers have embraced his mindset.” “Don’t force the South Island’s iwi Ngāi Tahu to use ‘Aotearoa’.  In 2021, Ngāi Tahu said the history of the name ‘Aotearoa’ originally referred solely to the North Island.” Putting the name “New Zealand” in law will also provide constitutional clarity and legal certainty. “The name ‘New Zealand’ is recognised around the world as the name of our country, and any uncertainty about that risks our global economic markets and political identity that we have built, and spent billions of dollars promoting, over many decades” says Mr Peters. “Our country’s name is New Zealand and should not change unless the people of our country decide to change it.”",297
,NZ First,OPED - Mark Patterson: Main centres are decent enough but regional NZ is world-class,https://www.nzfirst.nz/oped_mark_patterson_regional_nz_is_world_class,"MP Mark Patterson is the Associate Minister for Regional Development. OPINION: The Southland Party reformed in Parliament last week. No, it wasn’t formed as a movement to advocate for secession – although, with Southland producing 13% of New Zealand merchandise exports from 2% of the population, it’s probably the only province in New Zealand that feasibly could. I refer of course to the biennial Southland Party : an event where key business, local government leaders and “expat” Southlanders descend on Parliament to engage with key government decision makers and generally celebrate all that makes Southland such a special place. They were even magnanimous enough to invite me, despite my being from (South) Otago. I have a special interest in regional development. I firmly believe that only when the great provinces of New Zealand are thriving can we truly achieve our aspirations to build a more prosperous country. That’s why I’m deeply honoured to be associate minister for regional development alongside the minister, my NZ First colleague Shane Jones. Auckland and Wellington are decent enough cities but they do not hold an internationally competitive advantage. Regional New Zealand does. It’s where our world-class dairy, meat and horticultural products are grown, where the manufacturing value takes place, where our energy is generated, and where international visitors flock to our iconic tourism destinations. Regional New Zealand matters. I’m proud of the things we are enabling with the Regional Infrastructure Fund (RIF) and the investments we made in a previous Parliament with its predecessor, the Provincial Growth Fund. The stunning revitalisation of Invercargill’s city centre is an example of a landmark enabling investment. Southland has received some $21 million to date from the RIF. This has gone towards co-funding critical flood protection infrastructure alongside Environment Southland, as well as enabling long overdue renewable energy to Stewart Island with the Southland District Council. Investment has also been injected into Ocean Beach aquaculture projects that have the potential to turbocharge economic growth in Bluff, transforming the once derelict old freezing works into a modern aquaculture powerhouse. Jobs, growth and community revitalisation – that’s our vision. During my time in politics I have always enjoyed my engagement with the Southland community. The local politics is fought tough, but when it matters everyone comes together for the greater good of Southland. You do the work internally and come together with a compelling plan for central government. In my experience, no province in New Zealand is as cohesive as Southland. I have always been impressed by the work done by Great South as the regional economic development agency. It is the gold standard by which I measure other provinces. The agency’s track record of bringing together business, iwi and local government, as well as identifying regional opportunities around a cohesiv",461
,NZ First,Sport NZ to scrap 'transgender inclusion' guidelines,https://www.nzfirst.nz/sport_nz_to_scrap_transgender_inclusion_guidelines,"New Zealand First committed to ensuring that publicly funded sporting bodies support fair competition that is not compromised by rules relating to gender. We have delivered. Sport NZ has announced it is totally removing its gender participation guidelines due to a government direction that New Zealand First promised during the election. This is not anti-anyone, anti-anything, or stopping anyone from participating in sports. This is about women, girls, safety, and fairness. This previous woke ideology by Sport NZ may have sounded ‘inclusive’ but lacks any common sense and is not based in reality. It created confusion and pressure on sporting codes to comply – even if it was against their international sporting federation rules. “In some of these taxpayer-supported organisations, some of their perverse attitudes are dug in deeper than ticks on a hound, and getting them out of there is not easy.” – Winston Peters New Zealand First campaigned on this in 2023. We listened to the concerns of countless Kiwis who wanted to protect females across all sports. Scrapping these guidelines is just common sense. Make sure you hear more about it from Winston directly in his interview on The Platform this morning.",195
,NZ First,"Hon Shane Jones Speech - Public Meeting, New Plymouth",https://www.nzfirst.nz/jones_speech_new_plymouth,"Ladies and gentlemen, fellow citizens of Taranaki, thank you for enabling your mountain, Taranaki, to greet me this morning. Hopefully that reflects the brightness in the audience. Happy birthday to New Zealand First! Eighteenth of July, 1993, this party was born. It's auspicious that this speech and these thoughts on behalf of my leader and the party I belong to should be shared with you today, because a birthday, amongst other things, marks time. And the time that has passed since the establishment of the party, after the National Party sacked Winston Peters in the midst of “Ruthenasia”, the high tide mark of neoliberal thinking, and sadly that ghost, like Shakespeare, still haunts us in Parliament. Also, it marks a time of reflection, and there is a great need for us to reflect what is happening in your community, your economy, and your region here in Taranaki. You, along with other regions, have become the victims of short-term, shallow, virtue-signalling decisions, including Jacinda Ardern closing down the oil and gas industry. And I want to apologise for that. It should never have happened. It was a reflection of her conception of a nuclear moment, where she would make a decision to define the future direction of New Zealand. Instead, she has imperilled many of the families, many of the firms of this part of New Zealand, without providing an alternative vision, an alternative roadmap, or an alternative source of funding. You will not get that from New Zealand First, although I must say, I am that same politician who sadly stood next to Jacinda Ardern, with a look of horror, realising that this was going to worsen the prospects of Taranaki. So yes, we should reflect upon that and never forget it. It's also a time of connection when you celebrate a birthday, and we have become too disconnected in our regions from where decisions are being made. Decisions that have to be driven by what's happening in your household, what's happening in your community, what's happening in your region. No more theoretical models, no more visions that are driven by narrow economic criteria rather than the glue that connects you and I together as Kiwis. There are some interests, there are some values, there are some virtues that transcend ethnicity, that transcend any single segment of the community. If we do not uphold them, if we do not celebrate them folks, we run the risk of turning ourselves into the maelstrom like that’s happening in the United Kingdom, that's happening in other countries where segments of the single community are being pulled apart. Divisiveness, polarisation and hostility become the order of the day. New Zealand First is a nationalist party and we hate that type of thinking. Please bear in mind that a birthday is also a time to look to the future. The old labels of left and right, I put it to you today on behalf of our party, they no longer work. The new accent, emphasis, should be on security. What do you expect of your politicians? What ",512
,NZ First,Making New Zealand and New Zealanders Safer,https://www.nzfirst.nz/making_new_zealand_and_new_zealanders_safer,"New Zealand First knows how important law and order is to the quality of life that hardworking Kiwi battlers expect and deserve. This remains a priority, and we are delivering on our coalition commitments to make our communities and neighbourhoods safe. Our investment in Police with an extra 500 officers, and funding for our Maori wardens are just part of the positive actions we are taking. The reality is that we need our laws to give the level of protection and authority to our enforcement agencies. Another practical step forward is now underway to strengthen the consequences of crime; New Zealand First’s commitment to giving greater protection to first responders. Too often our Police, ambulance officers, paramedics, firefighters, and corrections officers are not only victims of violence but are targeted because they are required to be at the very front line. We must send a clear message that these roles are not only valued, but are critical and warrant the best protections we can provide. In addition, New Zealand First has campaigned for many years to address violent attacks known as “Coward Punch”. These assaults, often resulting in serious injury and sometimes death, are cowardly attacks on someone who is unable to defend or even protect themselves. The strengthening of legislation to address this horrific offending has also commenced. In addition to delivering real consequences for serious crime we know that retail crime is also causing real harm. The level of violence toward our retail workers and small business owners or the shoppers that get caught up in these incidents is unacceptable. The losses incurred are passed on to consumers. This is why our Government is doing more to increase powers and penalties for trespassing as well as creating infringement fines to deliver immediate consequence to offenders. New Zealand First understands what practical actions must be taken to make our New Zealand communities safer and we are sending a clear message to criminals.",323
,NZ First,An update on Winston's War on Woke & June wrap up,https://www.nzfirst.nz/an_update_on_winstons_war_on_woke,"New Zealand First continues to bring balance, experience, and commonsense to Government. During the month of June, we made progress on many of our promises to New Zealand. An update on Winston's War on Woke During June our leader, Rt Hon Winston Peters, continued to fight for the values that make us all New Zealanders. Winston blasted Te Pati Maori for their contempt for democracy , calling them out for their extremist views and actions. As he put it, "" The Maori Party are extremists. They don't want democracy. They want anarchy."" Speaking at the Grey Power annual general meeting Winston renewed New Zealand First's call for sensible immigration - ""We need to bring in people New Zealand Needs, not that need us. We don't need more Uber drivers or chefs."" Winston joined fellow Government ministers, including our very own Casey Costello, in announcing a suite of law-and-order reforms, including our long-standing commitment to protect our first responders from assaults , as well as real consequences for a 'coward punch.' Alongside all of this work, Winston has also been representing New Zealand's interest abroad in his role as Minister of Foreign Affairs which included a stint in Europe and Indonesia . Shane Jones - the people's champion June saw Shane announce a range of Regional Infrastructure Fund projects and allocations, challenge Iwi over their ' hamster wheel politics', and take on Regional Councils. From investment in energy to water resilience, the Regional Infrastructure Fund is being put to good use, with Shane announcing more projects across the nation that will boost our regions and create jobs and growth for all Kiwis. ""No more hamster wheel politics."" That was the message Shane had for Iwi leadership last month, particularly Ngapuhi whose renegade hapu are seeking separate sovereignty from the Crown - not on our watch. Shane has rallied against the absurdity of Regional Councils, who seem determined to stifle growth at every opportunity - ""No more Regional Council back room deals or Kremlin-like hatred of economic development"" Keep up to date with all of Shane's work by following him on Facebook. Casey's serious response to some serious problems Casey was very focused on 'consequences for one's actions' during June, calling out the Greens' politics of envy, the Maori Party's performative outrage, and continuing work to restore law and order. Casey joined Winston in announcing a range of law-and-order reforms, but she also progressed work to fight back against organised crime in New Zealand. Read her summary article on her work fighting organised crime here. Casey blasted the Greens for calling for ' minority rule' highlighting that is in fact ""tyranny, not democracy"" Pushing back against the Maori Party's victim complex, Casey blasted them for their ""performative outrage"" Mark is doing the hard yards for Rural Communities With Fieldays last month, June was a busy time for our rural champion, Mark Patterson. Mark has been busy meeting wi",486
,NZ First,OPED - Mark Patterson: “Do something about the bloody trees”,https://www.nzfirst.nz/do_something_about_trees,"“Do something about the bloody trees” would be the most common refrain I hear around Clutha and when travelling about rural New Zealand. Forestry has been, and is, a legitimate land use option for farmers and forestry companies. Always has been, always will. Sensible farmers have incorporated planting out of steeper, less productive, weed prone land for decades. Forestry provides animal shelter, erosion control and the timber when harvested. Local industry and jobs have flourished, and the eventual harvest proceeds are often a tool to enable farm succession.  Timber exports are estimated to be worth $6b for the New Zealand economy this financial year. Where there has been angst building up, is at the prevalence of good productive farmland being converted to forestry; Clutha being prominent in the sights of forestry investors. The driver has been the recent gains in the price of carbon sequestration via the Emissions Trading Scheme (ETS), and previously, low returns for sheep and beef farming. Now landholders don’t have to wait 25 years for a payday, when there is a secondary cashflow selling carbon credits to CO2 emitting industries. Farmers, forestry companies and investors have not been slow to recognise these returns. Entire farms were increasingly being planted out, rather than just planting in the less productive areas. It’s obvious to see as you drive around the district. The New Zealand First coalition agreement recognised the serious impact on rural communities should this trend go unchecked. On 4 December last year we announced limitations on the amount of land on each farm that would be allowed to be entered into the ETS, with rules due to come into place 31 October this year. The Bill to effect this change passed its first reading in parliament mid-June and is now open for submissions. There is a transition period to ensure that landowners who had made demonstrable steps before 4 December 2024 to plant this winter, were not unfairly treated. Unfortunately though, there have been a few investors looking to game the system and stretch the clear intent of the policy. The legislation has been drafted to styme these attempts. Any investor looking to flout the law runs a huge financial risk; efforts to enter more than 25% of a farm into the ETS will be in vain. The Coalition has taken the impacts of blanket afforestation on rural communities and our pastoral base seriously and we have acted. Now it’s very much, investors beware. This opinion piece written by New Zealand First list MP Mark Patterson was originally published in the Clutha Leader on 10 July 2025: https://digital.cluthaleader.co.nz/html5/default.aspx",432
,NZ First,OPED - Jenny Marcroft: Supporting our oyster farmers,https://www.nzfirst.nz/oped-jm-supporting-oyster_farmers,"Most of us who live in the Mahurangi region are well aware of the ongoing challenges faced by oyster farmers because of multiple significant sewage spills into Mahurangi Harbour. Watercare’s sewerage network in Warkworth is infiltrated with stormwater following rainfall, resulting in overflows into the Mahurangi River and the wider harbour. When these spills reach the oyster farms, the oysters can become contaminated by harmful bacteria and viruses. Oyster farmers are forced to close for up to 28 days after any new spill to allow the oysters to cleanse. Because of these ongoing spills, no oyster harvesting has been permitted since the harvesting season began in April. That means they have had no income since December. Auckland is known for its oyster farms and the Mahurangi Harbour plays a big part in that. There are more than 100 hectares of oyster farms in the area, which bring income, jobs and opportunities into the community and region. As the Under-Secretary for Oceans and Fisheries, under Minister Shane Jones, I am focused on supporting our aquaculture and fisheries industries to sustainably grow. We’re committed to doing what is within our power to help these oyster farmers. To date, I have been in frequent contact with the farmers and supported them during their meeting with Watercare last month. Disappointingly, Watercare cancelled this month’s face-to-face meeting. Why cancel? This is unclear but it looks like it has suffered “bureaucratic capture” following a group of farmers presenting to Auckland Council’s governing body to highlight their plight. Council is the regulator and appears to be taking a hands-off approach to this issue. If any other company or individual discharged pollution into a waterway they would be penalised. The problem of sewage spills into Mahurangi Harbour must be addressed urgently, it is not just an oyster farmer problem, but goes to the wider issue of public health and safety. In their latest communication, in lieu of a meeting, Watercare is indicating it has magically found a way to expedite the works programme, this after continual pressure to urgently get spades in the ground. An interim solution will start shortly by installing a larger pipe across the Elizabeth Street Bridge, but this temporary fix will only reduce the spills by 50 per cent. It also states they have now found a way to shave two years off the completion of the upgrades to the entire sewerage network. Magical! However, not a dime for the oyster farmers! Minister Jones is “astounded that this colossus will not step up to the plate and offer financial compensation to these marine farmers”. Following my meeting with Local Government Minister Simon Watts, officials at the Department of Internal Affairs have been instructed to engage with Watercare about the issue and resolve it as soon as possible. Minister Watts has also met with Watercare’s chief executive. Perhaps this helped with Watercare’s magical new works timeline? Recently, I met with",485
,NZ First,NZ First Introduces Bill to Protect New Zealanders’ Ability to Use Cash,https://www.nzfirst.nz/nzf-bill-to-protect-cash,"New Zealand First has today introduced a Member’s Bill that would protect New Zealanders’ ability to use cash. The Bill will provide for the enduring use of cash as a private, accessible, and reliable method of payment. “People who rely on cash due to barriers to digital banking deserve assurance that cash will be preserved in the increasingly digital world”, New Zealand First Leader Winston Peters’ says. The “Cash Transactions Protection Bill” would mandate vendors in trade to accept cash payments for goods valued up to $500. The Bill acknowledges that cash is a critical tool for vulnerable populations like those in rural communities, the elderly, and low-income earners who may experience barriers to digital banking. It mandates that vendors accept cash payments and have sufficient cash infrastructure to support access to cash and its circulation. “The Bill ensures that New Zealander’s maintain freedom of choice in how they pay, preserving cash as what it should be: an enduring private and reliable option”, says Mr Peters. “By protecting the sanctity of cash transactions, the Bill upholds personal privacy, maintains sovereign control over New Zealand’s monetary system, and lessens the risks posed by digital-only payment systems.”",195
,NZ First,Serious Response to Serious Problems,https://www.nzfirst.nz/serious_response_to_serious_problems,"As New Zealand has positively responded to the crack down on gang patches there has been a growing recognition of the influence of organized crime on our communities. New Zealand First continues to be focused on all aspects that undermine the safety and security in our neighbourhoods, businesses, and homes. This of course prioritizes the public facing activity, cops walking the beat, gang disruption units, serious youth offending response, reducing family harm and capacity to deal with violent crime in our streets. But in behind are the insidious drivers of crime generated by the transnational and serious organized criminal network. To put this in perspective these are criminal businesses, trading in misery for profit. Whether it is drugs, firearms, money laundering or even trading in people, these criminal enterprises will take any opportunity to profit with total disregard for human cost. Driving a national response to organized crime, both transnational and locally controlled, is a priority for New Zealand First. Establishing a ministerial advisory group has enabled us to bring in specialists to optimize every opportunity to disrupt, disempower and prosecute all those who commit or profit from organized crime. Many New Zealanders can thankfully live without any direct connection or impact, but the reality is frighteningly different, particularly in our most vulnerable communities. As a former Police officer and in my work combatting exploitation, I know only too well that New Zealand can do more to be the safest place in the world to live, visit and do business. With a single border, justice system, Police service and legislature, New Zealand should be a world leader in responding to organized crime. The Ministerial Advisory Group is the first step to bringing all the relevant agencies and powers together to implement a targeted response to protect Kiwis and our communities.",300
,NZ First,NZ First Bill: Only Official New Zealand Flag to Fly on Government Buildings,https://www.nzfirst.nz/nzf_bill_only_official_nz_flag,"New Zealand First has today introduced a member's bill which would make it law that government buildings can only display the official flag of New Zealand. “Government buildings are for all New Zealanders and should not be hijacked to force cultural, woke, or divisive political ideology down the throats of others” says New Zealand First Leader Winston Peters. “This legislation would ban symbols and flags of politically motivated ideology and division from being displayed on government buildings”. “New Zealand First believes in one country, one people, one flag” says Mr Peters. The “Display of Flags (Government Premises) Bill” would restrict flags being displayed on Crown buildings, local authority properties, and state schools to the official flag of New Zealand.  Only in specific circumstances could an officially recognised flag of another country or territory being hosted on official business be displayed. It would create clear rules: only the New Zealand flag can be displayed and establishes offences for those who display unauthorised flags or fail to enforce compliance. “This is about protecting our national identity, national pride, and keeping our government buildings free from political activism” says Mr Peters.",188
,NZ First,The Paati Māori dog and pony show drew to an end last Thursday. Three of their members were suspended.,https://www.nzfirst.nz/tpm-pony-show-ended,"The Paati Māori dog and pony show drew to an end last Thursday. Three of their members were suspended. The co leaders Rawiri and Debbie have thankfully disappeared for 21 days. Unfortunately they have taken down the youngest MP from the Tainui Waikato electorate. The leadership of the Māori Party should have protected this Tiktok celebrity. The marae elders know a shooting star is called Iwiwehea, it burns brightly and soon disappears. They have set a terrible example and abused their voters. Trust is a precious political commodity but it ebbs in the face of egotism and selfishness. Now watch the tide turn against these political vandals. They will learn the full meaning of the proverb, “pride comes before fall”. This duo have done a great deal of harm to the cause of Māori representation. Their mana puffing and separatism is selling iwi short. They have poisoned the well of good-will. They refuse to accept responsibility for their failings. They have made themselves out to be victims. but the real casualties are the voters who backed them. They refuse to apologise. Perversely they complain that no one asked them to apologise. The true Rangatira understands whakaiti/humility. They do not wait to be told to do the right thing. Whakakake means to be stiff necked and conceited. This is not the stance of a positive role model. Such an approach invites disaster. How will Māori voters react? The vast majority of Māori are weary of their contrived b-grade, haka-boogy strutting. They smell poka noa and tinihanga, artificial and fake conduct. Hustlers like this will never be entrusted with power by their fellow citizens. The marae elders are sad however that the legacy of Tariana Turia and Dr Pita Sharples has been trashed. Is it possible that these political delinquents will take the time to ‘noho whakatiki’, reflect, deliberate and weigh up the interests of the Māori community over their own egos? The signs are not positive. These political culprits live within an echo chamber of mirrors. During the next 21 days, political life will move on. Matariki will emerge, and trees will be planted. The tree of Maori politics has many branches. Time for voters to begin pruning and cut away the diseased limbs. To do any less will lead to electoral die back.",383
,NZ First,New Zealand First Introduces Bill Defining ‘Woman’ and ‘Man’ in Law,https://www.nzfirst.nz/nzf-bill-defining-woman-man,"New Zealand First has today introduced a Member’s Bill that would ensure the biological definition of a woman and man are defined in law. “This is not about being anti-anyone or anti-anything. This is about ensuring we as a country focus on the facts of biology and protect the term 'woman' in law”, says New Zealand First Leader Rt Hon Winston Peters. “New Zealand First is the only party that campaigned on keeping men out of women’s sports, keeping men out of women's and girl's changing rooms, and we have received two petitions this term calling for protecting the term ‘woman’ in legislation. “We were told at the time that we were going down a ‘rabbit hole’ and ‘on another planet’.  But if you look at recent events, both internationally and in New Zealand, the pendulum is swinging back towards common sense and is proving us right.” The Legislation (Definitions of Woman and Man) Amendment Bill will provide clarity and consistency in New Zealand law by defining “woman” as “an adult human biological female” and “man” as “an adult human biological male” in the Legislation Act 2019. “This Bill would ensure our country moves away from the woke ideology that has crept in over the last few years, undermining the protection, progression, and safety of women”, says Mr Peters. The Bill will add new sections 13A and 13B to the Legislation Act 2019 to safeguard sex-based protections and the importance of sex-based rights. “Our laws should reflect biological reality and provide legal certainty”. “These definitions in law fight back against the cancerous social engineering we’ve seen being pushed in society by a woke minority”. “The need for legislation like this shows how far the deluded left has taken us as a society. But we are fighting back”, says Mr Peters. “This bill is a win for common sense.”",308
,NZ First,NZ First Introduces Bill That Gives Democracy Back To The People,https://www.nzfirst.nz/nzf-bill-democracy-to-the-people,"New Zealand First has introduced a Member’s Bill today that will remove the power of MPs conscience votes and ensure mandatory national referendums are held before any conscience issues are passed into law. “We are giving democracy and power back to the people”, says New Zealand First Leader Winston Peters. The “Conscience Acts Referendums Bill” will require that any legislation deemed as a “conscience Act” by the Speaker of the House, once debated and voted on by parliament, will be put to a public referendum at the next election so it is the people that make the final decision. The Bill upholds the democratic process in New Zealand by amending existing parliamentary process to mandate referendums on conscience issues. “Temporarily empowered politicians should not be the ones making the final decision on issues that change the social fabric of New Zealand – it should be made by every New Zealander.” “Democracy is all about the people of our country being able to have a say”, says Mr Peters. “This Bill gives power and control over the social direction of our nation back to the people”.",185
,NZ First,“Make New Zealand First Again”,https://www.nzfirst.nz/make-nz-first-again,"“Make New Zealand First Again” Ladies and gentlemen, First of all, thank you for being here today. We know your lives are busy and you are working harder and longer than you ever have, and there are many calls on your time, so thank you for the chance to speak with you today in the city of Christchurch. Thank you also to the New Zealand First members who have organised this meeting today – by the way - we are the lowest funded party in parliament but we always punch above our weight and we always deliver. Ladies and gentlemen, as you arrived here today, right on cue there were hundreds of protesters outside to try and intimidate and influence you.  These people protesting could have, of course, done the hard yards themselves and organised their own meeting, to put their point of view on a range of issues. But no, their objectives don’t include freedom of speech or democracy. They seek to impose their absolute minority view on the mass majority of fellow New Zealanders. Can we say on the issue of Gaza, not one of them protesting outside have ever spoken to the Palestinian authority, or the neighbouring Egyptian government, or the biggest Islamic country in the world, Indonesia, or dare we say the president of Turkey.  All of these international authorities, and many more, we have personally spoken to so they understand, with great clarity, what New Zealand’s position is. Those so-called protesters outside wouldn’t know what geo-politics or diplomacy looks like – yet they have the arrogance to try and lecture you, and disrupt you, like they have a clue what they are talking about. So those no hopers have come here today, with the one certain intention, to grab the main stream media headlines, and try to destroy a process that we, as one of only eight other countries, have practiced unbroken since 1854 – it’s called democracy. They don’t care about democracy. They don’t care that in our democracy we are lawfully allowed to meet here today undisturbed. They are just left-wing fascists who preach freedom of speech, but try their best to deny it to those who they disagree with. That’s what they are doing here today. More to the point, what is unfortunately likely going to happen at some stage in this speech today, is a few of them will try to disrupt this lawful meeting, which you all have come to, with their unlawful ways, just to try and get on the six o’clock news. That’s how communist, fascist, and anti-democratic losers work. That’s their idea of a hard day’s work. Well, we have news for them and it’s all bad – or as Elvis Presley once sang – “looking for trouble you’ve come to the right place” – we are going to defend our democracy and we will throw all of those fascists out. In this hall today there are men and women of all ages, of all races, religions, and creeds. This is a meeting of New Zealanders.  People who are living here legally, whether their New Zealand background goes back a thousand years or who arrived yesterday – all with the same",534
